Protein	Corr_DrugRep_avg_ContRep_avg	PValue	FDR	Fold-change 	Fold-change 
C54C6.1	N/A	N/A	N/A	N/A	false
W10D9.5	0.8290068700780285	N/A	N/A	0.025101230765168018	false
F39H2.3	0.6524516824794168	0.7914411037910651	1.0	0.06207588148946339	false
K05C4.6b	N/A	N/A	N/A	N/A	false
K05C4.6a	N/A	N/A	N/A	N/A	false
W09D10.4	0.7706388180897489	0.9828593406286665	1.0	0.1107022290478352	false
W09D10.3	0.8225654717252934	0.9803348226639945	1.0	0.09168076862412682	false
W09D10.1	N/A	N/A	N/A	N/A	false
C17B7.2	1.0	N/A	N/A	0.0	false
C06G3.5b	0.849014646570738	0.9040645025481128	1.0	0.08167407462423691	false
C06G3.5a	0.8512221840201575	0.9177362052185627	1.0	0.07903974039926712	false
K07E1.1	N/A	N/A	N/A	N/A	false
F29C12.4	0.8077212975593326	0.7412429291873361	1.0	0.09342117731464736	false
F29C4.2	0.779597006329087	0.9767935702256956	1.0	0.12119640546263694	false
T23D8.6	0.8586051000150383	0.02548685649909904	0.47463558955116175	0.017370205863796513	false
T23D8.5	0.8941519524220028	0.995331592965448	1.0	0.041116337269097095	false
T23D8.4	0.9069587844409789	0.029734525345945836	0.5333807603916582	0.02097313080802135	false
W02B12.15b	N/A	N/A	N/A	N/A	false
Y41E3.7b	N/A	N/A	N/A	N/A	false
W02B12.15a	N/A	N/A	N/A	N/A	false
Y41E3.7a	N/A	N/A	N/A	N/A	false
H10E21.3b	N/A	N/A	N/A	N/A	false
H10E21.3a	N/A	N/A	N/A	N/A	false
T20D3.11b	N/A	N/A	N/A	N/A	false
T20D3.11a	N/A	N/A	N/A	N/A	false
Y69F12A.2b	0.7446194162222792	0.056788523945066186	0.8129892380654576	0.07442885436794146	false
K02B7.3b	N/A	N/A	N/A	N/A	false
Y69F12A.2a	0.7414621623813532	0.09387715471355453	1.0	0.05561281293152335	false
K02B7.3a	N/A	N/A	N/A	N/A	false
Y56A3A.7b	0.9047619047619048	N/A	N/A	N/A	false
Y56A3A.7a	0.9047619047619048	N/A	N/A	N/A	false
H19N07.3b	0.7344729726048111	N/A	N/A	0.15042001282213247	false
H19N07.3a	0.7067488659782376	0.0589732757835152	0.8308914791201514	0.05634232111822113	false
B0024.9b	0.8256403566982404	0.9324976979048942	1.0	0.07614696710580081	false
B0024.9a	0.8256403566982404	0.9324976979048942	1.0	0.07614696710580081	false
ZC101.2o	N/A	N/A	N/A	N/A	false
ZC101.2n	N/A	N/A	N/A	N/A	false
R03A10.4b	0.7597205150830418	0.6758326652181893	1.0	0.035376039223882494	false
ZC101.2m	N/A	N/A	N/A	N/A	false
R03A10.4a	0.7597205150830418	0.6758326652181893	1.0	0.035376039223882494	false
ZC101.2l	N/A	N/A	N/A	N/A	false
ZC101.2k	N/A	N/A	N/A	N/A	false
ZC101.2j	N/A	N/A	N/A	N/A	false
ZC101.2i	N/A	N/A	N/A	N/A	false
F38H4.9	0.8741426619986551	0.7177719842775767	1.0	0.03058277521189163	false
ZC101.2f	N/A	N/A	N/A	N/A	false
T16G12.5	N/A	N/A	N/A	N/A	false
ZC101.2e	N/A	N/A	N/A	N/A	false
ZC101.2d	N/A	N/A	N/A	N/A	false
ZC101.2c	N/A	N/A	N/A	N/A	false
ZC101.2b	N/A	N/A	N/A	N/A	false
T16G12.1	N/A	N/A	N/A	N/A	false
ZC101.2a	N/A	N/A	N/A	N/A	false
C01B10.11	0.6875245732747624	0.9634806999533343	1.0	0.10618458330684392	false
C01B10.10	N/A	N/A	N/A	N/A	false
Y67D8C.10d	0.9063512493221568	0.7322674171332265	1.0	0.019308383649439504	false
H19N07.2h	0.7486951408682787	0.22830646901053714	1.0	0.02080265261105743	false
Y67D8C.10c	0.9063512493221568	0.7322674171332265	1.0	0.019308383649439504	false
H19N07.2g	0.7486951408682787	0.22830646901053714	1.0	0.02080265261105743	false
Y67D8C.10b	0.9030296158054483	0.7005586813365341	1.0	0.014147428224976711	false
H19N07.2f	0.7486951408682787	0.22830646901053714	1.0	0.02080265261105743	false
Y67D8C.10a	0.9086020341856043	0.6019059526505028	1.0	0.01899378052823069	false
H19N07.2e	0.7486951408682787	0.22830646901053714	1.0	0.02080265261105743	false
H19N07.2d	0.7486951408682787	0.22830646901053714	1.0	0.02080265261105743	false
H19N07.2c	0.7465239049376761	0.24776665132550063	1.0	0.02024679899980972	false
H19N07.2b	0.7486951408682787	0.22830646901053714	1.0	0.02080265261105743	false
T27E7.1	N/A	N/A	N/A	N/A	false
H19N07.2a	0.7465239049376761	0.24776665132550063	1.0	0.02024679899980972	false
B0024.8a	N/A	N/A	N/A	N/A	false
Y53G8B.4b	N/A	N/A	N/A	N/A	false
F13E6.1	0.891872967583603	0.6959745352179842	1.0	0.025930291740770217	false
Y53G8B.4a	N/A	N/A	N/A	N/A	false
C24B9.3b	0.7248112203518985	0.5646223457231947	1.0	0.05320734615203344	false
C24B9.3a	0.7248112203518985	0.5646223457231947	1.0	0.05320734615203344	false
F28C6.6	N/A	N/A	N/A	N/A	false
Y69A2AR.5	N/A	N/A	N/A	N/A	false
F28C6.3	N/A	N/A	N/A	N/A	false
K08E3.10	N/A	N/A	N/A	N/A	false
K02B2.5	0.8988146171273929	0.5463569590114281	1.0	0.01044782062462534	false
K02B2.1	0.8559667629936433	0.35973285238620245	1.0	0.010771944938155585	false
H19N07.1b	0.7186864278166268	0.3009093066292272	1.0	0.04901897420010266	false
H19N07.1a	0.8502566086518271	0.062492745098687075	0.8569349131797978	0.040235577074436424	false
Y41E3.4d	0.8859271477115186	0.501134891367573	1.0	0.011329255426853129	false
Y41E3.4c	0.902690878981206	0.5830625683297828	1.0	0.00891177297590987	false
Y41E3.4b	0.8682881696252533	0.1730254324029861	1.0	0.006924267052125637	false
Y41E3.4a	0.9268041482622347	0.8398267187957515	1.0	0.0248857675572763	false
M03A1.7	0.7024006985337095	0.8612349954710823	1.0	0.18319565114750308	false
Y45G5AL.1b	N/A	N/A	N/A	N/A	false
Y45G5AL.1a	N/A	N/A	N/A	N/A	false
K05B2.5c	N/A	N/A	N/A	N/A	false
F23F1.8b	0.9283588237324065	0.041664642391411766	0.6637903623975511	0.007558413694432213	false
K05B2.5b	N/A	N/A	N/A	N/A	false
F23F1.8a	0.9283588237324065	0.041664642391411766	0.6637903623975511	0.007558413694432213	false
K05B2.5a	N/A	N/A	N/A	N/A	false
F54E2.1	0.5570406332813652	N/A	N/A	0.7880174456642219	true
C17H12.14	0.9344286422366417	0.985935140673233	1.0	0.03202614090253906	false
F29C4.7c	N/A	N/A	N/A	N/A	false
F29C4.7b	N/A	N/A	N/A	N/A	false
F29C4.7a	N/A	N/A	N/A	N/A	false
C06G3.10	N/A	N/A	N/A	N/A	false
Y116A8C.13b	N/A	N/A	N/A	N/A	false
Y116A8C.13a	N/A	N/A	N/A	N/A	false
W07G4.4	0.9370589179749446	0.6929422243660539	1.0	0.015101105767822203	false
W07G4.3	N/A	N/A	N/A	N/A	false
E02A10.2b	0.7303911356408	0.9439302800070195	1.0	0.13020049811774992	false
E02A10.2a	0.7303911356408	0.9439302800070195	1.0	0.13020049811774992	false
D2024.6	0.8058614853004928	0.18011236350787949	1.0	0.012535593704974441	false
T27A3.7	N/A	N/A	N/A	N/A	false
T27A3.6	N/A	N/A	N/A	N/A	false
T27A3.3	N/A	N/A	N/A	N/A	false
T27A3.2	0.8212833921422076	0.8544572156899068	1.0	0.0722343917739649	false
C50F2.6b	0.9029126277334603	0.9859213195134373	1.0	0.05497308282823213	false
C50F2.6a	0.9029126277334603	0.9859213195134373	1.0	0.05497308282823213	false
F22A3.6a	N/A	N/A	N/A	N/A	false
Y56A3A.32	0.8597405158530134	0.54874952407014	1.0	0.04824745257373537	false
T22B11.4a	N/A	N/A	N/A	N/A	false
K11E8.1t	0.8635054422781155	0.9582279763360291	1.0	0.07235528654693066	false
K11E8.1s	0.868425705743677	0.9637362538383978	1.0	0.06861561207027614	false
K11E8.1r	0.8723501293642971	0.5443844083015754	1.0	0.023055029253935756	false
K11E8.1q	N/A	N/A	N/A	N/A	false
K11E8.1p	0.865326274032699	0.9582279763360291	1.0	0.07430724964098437	false
K11E8.1o	0.8602712112463056	0.9903279954203883	1.0	0.0785480653412466	false
K11E8.1n	0.865326274032699	0.9582279763360291	1.0	0.07430724964098437	false
Y56A3A.1b	N/A	N/A	N/A	N/A	false
K11E8.1m	0.865326274032699	0.9582279763360291	1.0	0.07430724964098437	false
Y56A3A.1a	N/A	N/A	N/A	N/A	false
K04E7.2	N/A	N/A	N/A	N/A	false
K11E8.1l	0.8068517072554706	0.23736585935794727	1.0	0.0047817527137476576	false
K11E8.1k	0.8068517072554706	0.23736585935794727	1.0	0.0047817527137476576	false
K11E8.1i	0.8114741334320158	0.4473642082700504	1.0	0.008696239363184685	false
K11E8.1h	0.8723501293642971	0.5443844083015754	1.0	0.023055029253935756	false
K11E8.1g	0.8723501293642971	0.5443844083015754	1.0	0.023055029253935756	false
K11E8.1f	0.8723501293642971	0.5443844083015754	1.0	0.023055029253935756	false
R57.1c	0.6841427231826139	0.9469151207688843	1.0	0.17092548832884658	false
K11E8.1e	0.8714385668976363	0.44057314208918635	1.0	0.023951250420787756	false
R57.1b	0.6634690688364566	0.8778485921239731	1.0	0.16044804798661752	false
K11E8.1d	0.8714385668976363	0.44057314208918635	1.0	0.023951250420787756	false
R57.1a	0.6841427231826139	0.9469151207688843	1.0	0.17092548832884658	false
K11E8.1b	N/A	N/A	N/A	N/A	false
K11E8.1a	0.865326274032699	0.9582279763360291	1.0	0.07430724964098437	false
T21H3.3	0.7772932506962507	0.43918620170573436	1.0	0.039429018772485606	false
Y56A3A.21	0.8775235234852575	0.805475504753615	1.0	0.05592143079354887	false
Y56A3A.20	N/A	N/A	N/A	N/A	false
Y94H6A.9b	0.8178370426773363	N/A	N/A	0.1358506688184876	false
Y94H6A.9a	0.8423143336421636	0.9500541175563537	1.0	0.09011242998584364	false
C38C3.5c	0.826539837867436	0.004950437267743273	0.15278745644599304	0.07920539562358363	false
C38C3.5b	0.7927669889608264	0.007306001163086449	0.1890131094592348	0.08985402592365772	false
C38C3.5a	0.7821471605703693	0.003237463893071795	0.1151782363977486	0.11093253714626908	false
ZK1307.8	0.7893717833702167	0.9652594012588275	1.0	0.09570278567179132	false
T02C12.1	N/A	N/A	N/A	N/A	false
ZK1307.4	N/A	N/A	N/A	N/A	false
C46C2.5	0.7251474687849766	0.28742370352981234	1.0	0.050606711848376826	false
ZK1307.3	N/A	N/A	N/A	N/A	false
C46C2.2	N/A	N/A	N/A	N/A	false
F55A12.8	N/A	N/A	N/A	N/A	false
F55A12.7	N/A	N/A	N/A	N/A	false
Y56A3A.19	0.8712262761097151	0.7353567336318689	1.0	0.049494593740121814	false
ZK177.4	N/A	N/A	N/A	N/A	false
T10E9.9	N/A	N/A	N/A	N/A	false
K07E3.8b	N/A	N/A	N/A	N/A	false
Y37D8A.11b	N/A	N/A	N/A	N/A	false
K07E3.8a	N/A	N/A	N/A	N/A	false
Y37D8A.11a	N/A	N/A	N/A	N/A	false
F55A12.1	0.5952031507598103	0.15729333794319442	1.0	0.007775657521767404	false
F22B5.10	N/A	N/A	N/A	N/A	false
Y56A3A.13	0.7124490151523436	0.9981294343339367	1.0	0.2564498152349531	true
T10E9.4	N/A	N/A	N/A	N/A	false
W03B1.4	0.8951416229645137	N/A	N/A	0.05350454598579984	false
T05A8.4	0.7215329881650588	0.9980183268850965	1.0	0.15487351671196523	false
T26A5.9	0.7850871508569076	0.12563823997493162	1.0	0.018151208948974342	false
T26A5.3	0.799995321939702	0.2691830736812359	1.0	0.002182610394008469	false
M05D6.7	N/A	N/A	N/A	N/A	false
M05D6.6	N/A	N/A	N/A	N/A	false
M05D6.4	N/A	N/A	N/A	N/A	false
M05D6.2	N/A	N/A	N/A	N/A	false
Y38F2AR.12a	N/A	N/A	N/A	N/A	false
M79.1c	N/A	N/A	N/A	N/A	false
M79.1b	N/A	N/A	N/A	N/A	false
M79.1a	N/A	N/A	N/A	N/A	false
F26G1.7	0.9110456462578076	0.4039692879513088	1.0	9.24739429396555E-5	false
F26D11.4	N/A	N/A	N/A	N/A	false
C49F5.7	0.8051519569273559	0.12417946367223368	1.0	0.03325016893560291	false
ZK270.2e	0.8259661195163235	0.5809967968651915	1.0	0.04120145485855629	false
ZC8.4e	N/A	N/A	N/A	N/A	false
ZK270.2d	0.8288373243433307	0.5669057762939974	1.0	0.04388844775499009	false
ZC8.4d	0.8691545899242332	0.35428875450741737	1.0	0.04233806382566664	false
ZK270.2b	0.7318251668962417	0.12409395673456562	1.0	0.024676899686187102	false
H03E18.1	N/A	N/A	N/A	N/A	false
JC8.10b	N/A	N/A	N/A	N/A	false
ZC8.4b	0.8785397094262788	0.316189900020295	1.0	0.04368330572831607	false
ZK270.2a	0.827110037772181	0.5757244582158203	1.0	0.04181438557428332	false
JC8.10a	N/A	N/A	N/A	N/A	false
C18E3.7d	0.8556360327742243	0.37979752577773473	1.0	0.023733543996066284	false
ZC8.4a	0.8691545899242333	0.35449752827174913	1.0	0.041336525933065894	false
C49F5.1	0.9416940599558644	0.9285795469610512	1.0	0.013128808025951205	false
C18E3.7c	0.8548649625668217	0.31555497435810004	1.0	0.02268035720575149	false
C18E3.7a	0.8548649625668217	0.31555497435810004	1.0	0.02268035720575149	false
F08A8.1c	0.5769852997824823	0.0319357383896893	0.5672957912127916	0.3267854309112957	true
F08A8.1b	0.572449708437279	0.01164220779927106	0.27781685161265995	0.29606148744670213	true
F08A8.1a	0.5889095941356033	0.0047123075148996245	0.14725668879183942	0.27866991219987297	true
B0414.7b	N/A	N/A	N/A	N/A	false
Y19D10B.7	0.8218177313636723	0.9741876014678079	1.0	0.11288687441903773	false
F16B3.1	N/A	N/A	N/A	N/A	false
B0414.7a	N/A	N/A	N/A	N/A	false
B0024.12	N/A	N/A	N/A	N/A	false
B0024.11	N/A	N/A	N/A	N/A	false
B0024.10	N/A	N/A	N/A	N/A	false
Y19D10B.2	N/A	N/A	N/A	N/A	false
Y43F8C.8	N/A	N/A	N/A	N/A	false
Y41D4B.26	N/A	N/A	N/A	N/A	false
ZK524.3b	N/A	N/A	N/A	N/A	false
ZK524.3a	N/A	N/A	N/A	N/A	false
F58D5.1a	0.8843760614120677	0.08167536802382597	0.9882352275000849	0.02456143857959922	false
ZK524.2f	N/A	N/A	N/A	N/A	false
F56H6.12	N/A	N/A	N/A	N/A	false
ZK524.2e	N/A	N/A	N/A	N/A	false
ZK524.2d	N/A	N/A	N/A	N/A	false
ZK524.2c	N/A	N/A	N/A	N/A	false
Y41D4B.16	N/A	N/A	N/A	N/A	false
ZK524.2a	N/A	N/A	N/A	N/A	false
F52G2.1b	N/A	N/A	N/A	N/A	false
F52G2.1a	N/A	N/A	N/A	N/A	false
T20D3.7b	N/A	N/A	N/A	N/A	false
K07F5.11	N/A	N/A	N/A	N/A	false
T20D3.7a	N/A	N/A	N/A	N/A	false
K07E3.4b	0.8975740498934666	0.706856208313644	1.0	0.027958035476341948	false
Y41D4B.10	N/A	N/A	N/A	N/A	false
K07E3.4a	0.8975740498934666	0.706856208313644	1.0	0.027958035476341948	false
K11C4.5d	N/A	N/A	N/A	N/A	false
K11C4.5c	N/A	N/A	N/A	N/A	false
K11C4.5b	N/A	N/A	N/A	N/A	false
K11C4.5a	N/A	N/A	N/A	N/A	false
F15B9.10b	0.642361111111111	0.9999609973155764	1.0	0.2108108108108106	true
F15B9.10a	0.642361111111111	0.9999609973155764	1.0	0.2108108108108106	true
H10E21.4	N/A	N/A	N/A	N/A	false
F30F8.9b	N/A	N/A	N/A	N/A	false
F30F8.9a	N/A	N/A	N/A	N/A	false
F45G2.2b	N/A	N/A	N/A	N/A	false
F45G2.2a	0.5618693453848304	N/A	N/A	0.3893102957128044	true
F29B9.6	0.7295147502518643	0.016152890037767383	0.3584117791010686	0.1221546184228447	false
F29B9.5	N/A	N/A	N/A	N/A	false
F56D3.1	N/A	N/A	N/A	N/A	false
ZK973.6	0.937574120054972	0.8304456805235444	1.0	0.025743219516469046	false
C27A2.2b	0.6920898487125875	0.9564486291097771	1.0	0.2000169864835772	true
B0491.7	N/A	N/A	N/A	N/A	false
C27A2.2a	0.9269045450782544	0.9117094564680076	1.0	0.032083096356317904	false
B0491.5	0.8574684430105022	0.9479660558720845	1.0	0.04743891070854389	false
B0491.3	N/A	N/A	N/A	N/A	false
R153.1g	N/A	N/A	N/A	N/A	false
R153.1e	N/A	N/A	N/A	N/A	false
R153.1d	N/A	N/A	N/A	N/A	false
R153.1c	N/A	N/A	N/A	N/A	false
R153.1b	N/A	N/A	N/A	N/A	false
F45G2.8	N/A	N/A	N/A	N/A	false
T25E12.4f	N/A	N/A	N/A	N/A	false
R153.1a	N/A	N/A	N/A	N/A	false
T25E12.4e	N/A	N/A	N/A	N/A	false
T25E12.4d	N/A	N/A	N/A	N/A	false
T25E12.4c	N/A	N/A	N/A	N/A	false
F45G2.4	0.890084237260295	0.6363953637316231	1.0	0.014552601465986198	false
T14B4.2	N/A	N/A	N/A	N/A	false
K11C4.3c	0.8567433567784964	0.9750248529031843	1.0	0.06528383529858352	false
T25E12.4a	N/A	N/A	N/A	N/A	false
T14B4.1	N/A	N/A	N/A	N/A	false
K11C4.3b	0.8563804673066261	0.9590379039580674	1.0	0.06679059323981264	false
K11C4.3a	0.8565245768878887	0.9590379039580674	1.0	0.06618718839785714	false
M01E11.5	0.8889879402776046	0.5442899958667273	1.0	0.03561931222183805	false
Y51H7C.6c	N/A	N/A	N/A	N/A	false
M01E11.2	0.5589208037472301	N/A	N/A	0.6497470051140348	true
Y51H7C.6b	N/A	N/A	N/A	N/A	false
Y51H7C.6a	N/A	N/A	N/A	N/A	false
ZK1127.9e	0.7140637385949684	0.2023039972464241	1.0	0.04538864071907708	false
ZK1127.9d	N/A	N/A	N/A	N/A	false
ZK1127.9c	0.7130147257021197	0.17391194614982838	1.0	0.0454632178241775	false
K08B12.1	N/A	N/A	N/A	N/A	false
ZK1127.9b	0.7099815064521369	0.06730667110007103	0.8698374512611609	0.025068824920090087	false
ZK1127.9a	0.7099815064521369	0.06730667110007103	0.8698374512611609	0.025068824920090087	false
T21B10.7	0.9065303057820483	0.42609157425115674	1.0	0.01729660150650103	false
F08F3.3	N/A	N/A	N/A	N/A	false
Y54F10AL.2c	N/A	N/A	N/A	N/A	false
T21B10.1	N/A	N/A	N/A	N/A	false
Y54F10AL.2b	N/A	N/A	N/A	N/A	false
Y54F10AL.2a	N/A	N/A	N/A	N/A	false
C26C6.5b	N/A	N/A	N/A	N/A	false
C26C6.5a	N/A	N/A	N/A	N/A	false
Y39G10AR.12b	N/A	N/A	N/A	N/A	false
R07B1.10	0.5304405137673065	N/A	N/A	N/A	false
Y39G10AR.12a	N/A	N/A	N/A	N/A	false
C06H2.3	N/A	N/A	N/A	N/A	false
C06H2.2	N/A	N/A	N/A	N/A	false
C06H2.1	0.9060460592005574	0.8315699404839978	1.0	0.026891465120622616	false
ZK520.5	0.8304969753232627	0.44057454418056047	1.0	0.03314270570321103	false
B0393.1	0.930792200109449	0.10550449784067567	1.0	0.009974873023655184	false
F59B8.2c	0.8586900882811035	0.7434405677431571	1.0	0.04151094555536908	false
F59B8.2b	0.9308778734025668	0.19005499044986157	1.0	0.002774786905007646	false
F59B8.2a	0.9308778734025668	0.19005499044986157	1.0	0.002774786905007646	false
ZK512.2b	N/A	N/A	N/A	N/A	false
ZK512.2a	N/A	N/A	N/A	N/A	false
F44G4.2	0.7966360945028489	0.9891468790343624	1.0	0.07793049499383622	false
C12D12.2b	N/A	N/A	N/A	N/A	false
C01G5.6	N/A	N/A	N/A	N/A	false
C12D12.2a	N/A	N/A	N/A	N/A	false
T06D8.1c	0.8663027621184782	0.8293120974217033	1.0	0.054945857786241184	false
C01G5.5	N/A	N/A	N/A	N/A	false
T06D8.1b	0.8599199272037316	0.7143662892593071	1.0	0.06150726248950807	false
Y94H6A.12	N/A	N/A	N/A	N/A	false
T06D8.1a	0.8611001881681416	0.8156557369621462	1.0	0.05629551091313053	false
Y94H6A.10	0.593216968272026	N/A	N/A	0.04255890764786677	false
F59A6.6b	N/A	N/A	N/A	N/A	false
F59A6.6a	N/A	N/A	N/A	N/A	false
Y57G7A.10	0.8182076400394234	0.33097994095851446	1.0	0.037657474056587266	false
F13B9.6	N/A	N/A	N/A	N/A	false
F52B11.3	0.7764343406215056	0.12888054839775542	1.0	0.019719611040240274	false
Y39E4B.12c	N/A	N/A	N/A	N/A	false
Y39E4B.12b	N/A	N/A	N/A	N/A	false
Y39E4B.12a	N/A	N/A	N/A	N/A	false
C37E2.1	0.9442096636128461	0.964087697358631	1.0	0.02411164717611118	false
C12D12.1c	0.6972542309579105	0.9767451073650625	1.0	0.14397038960385508	false
C12D12.1b	0.6972542309579105	0.9767451073650625	1.0	0.14397038960385508	false
C12D12.1a	0.6972542309579105	0.9767451073650625	1.0	0.14397038960385508	false
T01G9.4	N/A	N/A	N/A	N/A	false
F54D7.4	0.7499087720596127	0.8413517085428961	1.0	0.08082344599655626	false
C01G8.9c	N/A	N/A	N/A	N/A	false
F54C8.7f	N/A	N/A	N/A	N/A	false
C01G8.9a	N/A	N/A	N/A	N/A	false
F54C8.7e	0.6150431442310824	N/A	N/A	0.43197596231725727	true
F54C8.7d	0.7021027123913213	N/A	N/A	0.19453813218376884	false
D1046.3	N/A	N/A	N/A	N/A	false
F54C8.7c	0.6009137955857463	N/A	N/A	0.4186199539741175	true
Y24F12A.2	N/A	N/A	N/A	N/A	false
F54C8.7b	0.7021027123913213	N/A	N/A	0.19453813218376884	false
Y24F12A.1	N/A	N/A	N/A	N/A	false
C32D5.9	0.7395475701697798	0.9808846232811297	1.0	0.15261453279292228	false
F54C8.7a	0.6009137955857463	N/A	N/A	0.4186199539741175	true
Y50D4C.2	0.8075158051107865	0.9468562262888658	1.0	0.09925475480755173	false
T19A6.2c	N/A	N/A	N/A	N/A	false
T19A6.2b	N/A	N/A	N/A	N/A	false
T19A6.2a	N/A	N/A	N/A	N/A	false
F13B10.2d	0.8995260425121789	0.9671175644635909	1.0	0.04851649145396849	false
F13B10.2c	0.9426955646362252	0.9012499240699857	1.0	0.022614523659583868	false
F13B10.2a	0.9416171842220862	0.9751310143047177	1.0	0.02717730949293211	false
F02E8.1	0.9460716953625402	0.6846003277711921	1.0	0.012248748301022822	false
F44E2.8	N/A	N/A	N/A	N/A	false
F17C8.9	0.6485294117647059	0.44137799639881764	1.0	0.06409841103718666	false
C37C3.8b	1.0	N/A	N/A	0.0	false
C37C3.8a	1.0	N/A	N/A	0.0	false
F43G6.9	N/A	N/A	N/A	N/A	false
F44E2.4	0.9047619047619048	N/A	N/A	0.10526315789473671	false
T22H6.2b	0.8519072634750199	0.25068997354264844	1.0	0.02023399304221591	false
F17C8.4	N/A	N/A	N/A	N/A	false
T22H6.2a	0.8533957612408637	0.18915918460079428	1.0	0.018480688228678308	false
F54C8.6c	N/A	N/A	N/A	N/A	false
F54C8.6b	N/A	N/A	N/A	N/A	false
F54C8.6a	N/A	N/A	N/A	N/A	false
C52A10.2	N/A	N/A	N/A	N/A	false
W04A4.5	N/A	N/A	N/A	N/A	false
C52A10.1	N/A	N/A	N/A	N/A	false
T19A6.1c	N/A	N/A	N/A	N/A	false
T19A6.1b	N/A	N/A	N/A	N/A	false
T19A6.1a	N/A	N/A	N/A	N/A	false
M03F8.3b	N/A	N/A	N/A	N/A	false
F58E6.5	N/A	N/A	N/A	N/A	false
M03F8.3a	N/A	N/A	N/A	N/A	false
T07A9.9b	0.6764886112637142	0.020624060727423888	0.42793000378088014	0.18690814258539462	false
T07A9.9a	0.6731409240896326	0.014571330727325964	0.33020766403659824	0.18073913215061335	false
Y105C5A.1	N/A	N/A	N/A	N/A	false
C26C6.1b	N/A	N/A	N/A	N/A	false
C26C6.1a	0.7186679113877845	0.22899658598237474	1.0	0.05471745928709106	false
Y6B3A.1c	0.7750588803691049	N/A	N/A	0.0024584929986802982	false
Y6B3A.1a	0.7750588803691049	N/A	N/A	0.0024584929986802982	false
F33H1.2	0.840243843796649	0.9610736985699694	1.0	0.0675677624537419	false
T10C6.14	0.8941519524220028	0.995331592965448	1.0	0.041116337269097095	false
T10C6.13	0.8489568200254185	0.020079363531868746	0.4167300476259201	0.040704215770645924	false
T10C6.12	0.8586051000150383	0.02548685649909904	0.47463558955116175	0.017370205863796513	false
T10C6.11	0.9132193406049359	0.935002827941711	1.0	0.03813749804493182	false
Y67D2.1b	N/A	N/A	N/A	N/A	false
C37C3.6c	0.9038781092396699	0.7832841756208639	1.0	0.030696793662780265	false
Y67D2.1a	N/A	N/A	N/A	N/A	false
C37C3.6b	0.903273957071136	0.7939690964763871	1.0	0.030308844752597243	false
C25H3.7	0.7373321198808072	N/A	N/A	0.23309486427472462	true
C37C3.6a	0.903273957071136	0.7939690964763871	1.0	0.030308844752597243	false
C25H3.4	N/A	N/A	N/A	N/A	false
C25H3.3	N/A	N/A	N/A	N/A	false
F42G8.8	0.7582986285615982	0.9991631290339547	1.0	0.13304047472717231	false
C18C4.10d	0.6189769687442545	0.0060861083802689646	0.16275185577942736	0.2934349717576552	true
Y51H7C.11	N/A	N/A	N/A	N/A	false
C18C4.10c	0.6189769687442545	0.0060861083802689646	0.16275185577942736	0.2934349717576552	true
C18C4.10b	0.6189769687442545	0.0060861083802689646	0.16275185577942736	0.2934349717576552	true
C18C4.10a	0.6165751210302812	0.009762026470272103	0.23460559140671713	0.2921644632488609	true
C04H5.7a	N/A	N/A	N/A	N/A	false
C24H11.7b	N/A	N/A	N/A	N/A	false
C24H11.7a	N/A	N/A	N/A	N/A	false
AH9.3	N/A	N/A	N/A	N/A	false
F47B10.7	0.9113221060604992	0.8602839915291242	1.0	0.018735531735518392	false
R10H10.3	N/A	N/A	N/A	N/A	false
R10H10.1	0.6666666666666667	0.9999979039044522	1.0	0.33333333333333337	true
C01G8.5b	0.8581155578025975	0.002940677720508832	0.11372640988853326	0.073230277708969	false
F47B10.2	0.8557302908532141	0.9004865194613105	1.0	0.07524069751131313	false
C01G8.5a	0.8551648860724347	0.001598405266671393	0.061702626641651034	0.07842280981757005	false
F47B10.1	0.9417483193889046	0.8718272000310341	1.0	0.009015308735288144	false
F23H12.4a	N/A	N/A	N/A	N/A	false
K12C11.2	0.8691752018036014	0.9666424784285537	1.0	0.05424134171305715	false
K09A9.6c	N/A	N/A	N/A	N/A	false
K12C11.1	0.8886864399260656	0.6863846625738722	1.0	0.025405149483223814	false
K09A9.6b	N/A	N/A	N/A	N/A	false
K09A9.6a	N/A	N/A	N/A	N/A	false
